Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
1016001074860002,1,1,60,1,7486,2,2,1,472,2,1,0,2,2,2,1600,.16,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1600,.16,,100,,,,,2,2,,,,,,,2,,,,,,,,,1,2,,,1,.03,1,3,,,,,,,,,,,2,,472,1,,,4,,,,,,,,,,,0,.16,,,,.16,,,.16,,.16,2,107.564591133037
1016001074860007,1,1,60,1,7486,7,3,2,479,1,,,,,,100,.01,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,499,1,,,4,,,,,,,,,,,0,.01,,,.01,,,,,,,1,161.692705374934
1016301076910005,1,1,63,1,7691,5,12,1,479,1,,,,,,.05,.05,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,.05,.05,100,,,,,,1,1,100,1,,,,,2,,,,,,,,,1,2,,,2,,,,,,,,,,,,,,1,,499,1,,,4,,,,,,,,,,,0,.05,,,.05,,,,.05,.05,.05,1,47.5607433300192
1025001210280001,1,2,50,1,21028,1,3,2,478,1,,,,,,.2,.2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,499,1,,,4,,,,,,,,,,,0,.2,,,.2,,,,,,,1,35.7399562087011
1025101216290002,1,2,51,1,21629,2,3,1,485,1,,0,1.5,1.5,1,.46,.46,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,1,1,4,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,1,,416,1,,,4,,,,,,,,,,,0,.46,,,.46,,,,,.46,,1,225.976339465085
1025101216290004,1,2,51,1,21629,4,1,1,485,1,,2,2,2,1,.3,.3,.3,.3,.3,.3,,10,38,50,8,1,,,,,,,8,,,,2,,,,2,2,1,.3,.3,100,,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,1,,416,1,,,4,.134090909090909,,0,,,,,,,,2,.3,,,.3,,,,.3,,,1,7.00110319881372
1025101216290005,1,2,51,1,21629,5,2,1,485,1,,0,1.5,1.5,1,.4,.4,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,.4,.4,100,,,,,,1,1,20,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,0,3,,416,1,,,4,,,,,,,,,,,0,.4,,,.4,,,,.4,.4,,1,7.60853421406827
1025101216290006,1,2,51,1,21629,6,5,1,420,1,,0,.5,.5,1,.1,.1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,.1,.1,100,,,,,,1,1,4,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,3,,420,1,,,4,,,,,,,,,,,0,.1,,,.1,,,,.1,.1,,1,18.3297066390398
1025101223210001,1,2,51,1,22321,1,1,1,420,1,,2,1,1,1,.2,.2,.2,.2,.2,.2,,50,35,100,12,7,,,,,,,50,,,,,,,,2,2,1,.2,.2,,30,,,,70,1,1,3,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,420,1,,,4,2.27272727272727,,0,,,,,,,,2,.2,,,.2,,,,.2,.2,,1,19.9244833426336
1025101223210001,1,2,51,1,22321,1,5,3,402,1,,8,5,5,1,.25,.25,.25,.25,.1,.1,1,12,35,100,3,7,,,,,,,12,,,,,,,,2,2,1,.25,.25,,,,,,100,1,1,3,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,402,1,,,4,.545454545454545,,.15,.15,.15,,,,,,8,.25,,,.25,,,,.25,.25,,1,33.9900462950123
1025101223210001,1,2,51,1,22321,1,6,4,444,1,,10,6,6,1,.15,.15,.15,.15,.1,.1,1,7,35,100,3,7,,,,,,,7,,,,,,,,2,2,1,.15,.15,,,,,,100,1,1,3,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,444,1,,,4,.318181818181818,,.05,.05,.05,,,,,,10,,.15,,.15,,,,.15,.15,,1,88.6208689556717
1025101223210002,1,2,51,1,22321,2,1,1,444,1,,3,5,5,1,.3,.3,.3,.3,.3,.3,,20,35,100,3,7,,,,,,,20,,,,,,,,2,2,1,.3,.3,,100,,,,,1,1,3,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,444,1,,,4,.909090909090909,,0,,,,,,,,3,.3,,,.3,,,,.3,.3,,1,53.9559484591809
1025101223210002,1,2,51,1,22321,2,2,2,402,1,,4,4,4,1,.3,.3,.3,.3,.3,.3,,15,35,100,3,7,,,,,,,15,,,,,,,,2,2,1,.3,.3,,100,,,,,1,1,3,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,402,1,,,4,.681818181818182,,0,,,,,,,,4,.3,,,.3,,,,.3,.3,,1,56.1438280499161
1025101223210002,1,2,51,1,22321,2,3,3,407,1,,2,2.5,2.5,1,.2,.2,.2,.2,.2,.2,,8,35,100,3,7,,,,,,,8,,,,,,,,2,2,1,.2,.2,,100,,,,,1,1,2,3,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,407,1,,,4,.363636363636364,,0,,,,,,,,2,.2,,,.2,,,,.2,.2,,1,60.293342598525
1025101223700003,1,2,51,1,22370,3,1,1,485,1,,3,1.5,1.5,2,.5,.5,.5,.5,.5,.5,,18,35,100,8,7,,,,,,,2,8,,,1,7,,,2,2,1,.5,.5,,100,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,416,1,,,4,.482727272727273,,0,,,,,,,,3,.5,,,,.5,,,.5,,,1,53.1625165728921
1025101228540001,1,2,51,1,22854,1,1,1,466,2,1,20,2,2,2,.73,.73,.73,.73,.73,.73,,40,36,80,3,6,,,,,,,40,,,,,,,,2,2,1,.73,.73,,100,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,466,1,,,4,1.45454545454545,,0,,,,,,,,20,,,.73,,.73,,,.73,,,2,42.1710135550847
1025101228540001,1,2,51,1,22854,1,1,2,444,2,1,20,10,10,2,.73,.73,.73,.73,.73,.73,,20,47,.5,3,6,,,,,,,20,,,,,,,,2,2,1,.73,.73,,100,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,444,1,,,4,.00454545454545455,,0,,,,,,,,20,,,.73,,.73,,,.73,,,2,42.1710135550847
1025101228540001,1,2,51,1,22854,1,1,3,450,2,1,20,4,4,2,.73,.73,.73,.73,.73,.73,,100,47,.25,3,6,,,,,,,100,,,,,,,,2,2,1,.73,.73,,100,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,450,1,,,4,.0113636363636364,,0,,,,,,,,20,,,.73,,.73,,,.73,,,2,42.1710135550847
1025101228540001,1,2,51,1,22854,1,1,4,402,2,1,12,6,6,2,.73,.73,.73,.73,.73,.73,,40,47,.3,3,6,,,,,,,40,,,,,,,,2,2,1,.73,.73,,100,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,402,1,,,4,.00545454545454546,,0,,,,,,,,12,,.73,,,.73,,,.73,,,2,42.1710135550847
1025101228540003,1,2,51,1,22854,3,1,1,466,2,1,20,2.5,2.5,1,.7,.7,.7,.7,.7,.7,,48,36,80,3,7,0,,,,,,48,,,,,,,,2,2,1,.7,.7,,100,,,,,2,2,,,,,,,2,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,466,1,,,4,1.74545454545455,0,0,,,,,,,,20,,,.7,.7,,,,.7,,,2,52.1724966036596
