Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
1015601063680009,1,1,56,1,6368,9,1,1,478,1,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,499,1.0,,,4,,,,,,,,,,,0,0.05,,,0.05,,,,,,,1,76.3459913592835
1015701077200001,1,1,57,1,7720,1,1,1,482,1,,25.0,3.0,3.0,1.0,1.3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,,,,,,,,,,,25,,,1.3,1.3,,,,,,,1,65.24139438553989
1015702000130001,1,1,57,2,13,1,1,1,410,1,,20.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,,80.0,35.0,100.0,5.0,7.0,80.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,1,10.0,10.0,100.0,,,,,,1,1,20.0,3.0,20.0,1.0,,,1,20.0,5.0,,,,,,,1,0.0,,,1.0,,,,20.0,5.0,2.0,,,,,,,6.0,,,411,1.0,,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,20,,,10.0,,,10.0,,10.0,10.0,10.0,1,1.29206094721141
1015702000130002,1,1,57,2,13,2,1,1,410,1,,15.0,4.0,4.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,,80.0,35.0,100.0,5.0,2.0,80.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,1,9.0,9.0,100.0,,,,,,1,0,,,,,,,1,,,27.0,3.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,1.0,,411,1.0,,,4,1.8181818181818201,1.8181818181818201,0.0,,,,,,,,15,,9.0,,,9.0,,,9.0,9.0,,1,6.1383378014001
1015702000130002,1,1,57,2,13,2,2,2,410,1,,7.0,3.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,,50.0,35.0,100.0,5.0,2.0,50.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,1,7.0,7.0,100.0,,,,,,1,0,,,,,,,1,,,21.0,3.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,3.0,1.0,,411,1.0,,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,7,7.0,,,,7.0,,,7.0,7.0,,1,16.0356853837006
1015702000130003,1,1,57,2,13,3,1,1,410,1,,13.0,2.0,2.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,,390.0,35.0,100.0,5.0,7.0,390.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,1,30.0,30.0,100.0,,,,,,1,1,180.0,3.0,,,,,1,,,90.0,3.0,,,,,1,0.0,,,1.0,90.0,5.0,2.0,30.0,1.0,2.0,,,,,,,,,,411,1.0,,,4,8.86363636363636,8.86363636363636,0.0,,,,,,,,13,,30.0,,30.0,,,,30.0,30.0,30.0,1,0.6956197243647161
1015702000130005,1,1,57,2,13,5,1,1,410,1,,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,25.0,40.0,50.0,5.0,7.0,25.0,40.0,50.0,5.0,100.0,,,,,,,,,,0,0,1,2.0,2.0,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.284090909090909,0.284090909090909,0.0,,,,,,,,5,2.0,,,,2.0,,,2.0,,,1,16.8918717218565
1015702000540001,1,1,57,2,54,1,1,1,410,1,,9.0,3.0,3.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,,360.0,40.0,50.0,5.0,7.0,360.0,40.0,50.0,5.0,100.0,,,,,,,,,,0,0,1,9.0,9.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,,,,,,,9.0,5.0,3.0,,,,,,,411,1.0,,,4,4.09090909090909,4.09090909090909,0.0,,,,,,,,9,9.0,,,,9.0,,,9.0,,9.0,1,9.6595675204488
1015702000540001,1,1,57,2,54,1,2,2,410,1,,9.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,40.0,40.0,50.0,5.0,7.0,40.0,40.0,50.0,5.0,100.0,,,,,,,,,,0,0,1,1.0,1.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,,,,,,,1.0,5.0,3.0,,,,,,,411,1.0,,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,9,1.0,,,,1.0,,,1.0,,1.0,1,17.3519222900381
1015702000720001,1,1,57,2,72,1,1,1,410,1,,13.0,3.0,3.0,2.0,2.7,2.7,2.7,2.7,2.7,2.7,,5.0,35.0,100.0,5.0,5.0,5.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.11363636363636401,0.11363636363636401,0.0,,,,,,,,13,,2.7,,,2.7,,,,,,1,10.577608684694999
1015702000720001,1,1,57,2,72,1,2,2,410,1,,3.0,3.0,4.0,2.0,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,,,,,,,,,,,3,2.5,,,,2.5,,,,,,1,3.33331894325659
1015702000720001,1,1,57,2,72,1,3,3,450,1,,25.0,5.0,6.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,30.0,35.0,100.0,3.0,7.0,28.0,35.0,100.0,3.0,100.0,0.0,2.0,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,450,1.0,,,4,1.3636363636363602,1.27272727272727,0.0,,,,,,,,25,,,0.5,0.5,,,,,,,1,12.3357261620839
1015702000720001,1,1,57,2,72,1,4,4,446,1,,3.0,2.0,3.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,,30.0,35.0,100.0,3.0,5.0,25.0,35.0,100.0,3.0,100.0,,5.0,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,446,1.0,,,4,1.3636363636363602,1.1363636363636398,0.0,,,,,,,,3,1.1,,,1.1,,,,,,,1,19.1824395650808
1015702000720002,1,1,57,2,72,2,1,1,410,1,,8.0,3.0,3.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,,15.0,35.0,100.0,5.0,7.0,15.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,20.0,3.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,,,411,1.0,,,4,0.340909090909091,0.340909090909091,0.0,,,,,,,,8,6.0,,,,6.0,,,,6.0,,1,14.392402950208302
1015702000720003,1,1,57,2,72,3,1,1,410,1,,12.0,3.0,3.0,2.0,5.2,5.2,5.2,5.2,5.2,5.2,,14.0,35.0,100.0,5.0,7.0,14.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,15.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,1.5,5.0,5.0,,,,0.0,2.0,,411,1.0,,,4,0.31818181818181795,0.31818181818181795,0.0,,,,,,,,12,,5.2,,,5.2,,,,5.2,5.2,1,16.6909988488031
1015702000720003,1,1,57,2,72,3,2,2,410,1,,12.0,3.0,3.0,2.0,0.15,0.15,0.15,0.15,0.15,0.15,,0.4,35.0,100.0,5.0,7.0,,,,,,,0.4,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.00909090909090909,,0.0,,,,,,,,12,,0.15,,,0.15,,,,,,1,32.0463850219478
1015702000720004,1,1,57,2,72,4,1,1,410,2,1.0,5.0,3.0,3.0,2.0,3.3,3.3,3.3,3.3,3.3,3.3,,9.0,35.0,100.0,5.0,6.0,9.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.20454545454545497,0.20454545454545497,0.0,,,,,,,,5,3.3,,,,3.3,,,,,,0,21.057376725939
1015702000720004,1,1,57,2,72,4,1,2,482,2,1.0,40.0,3.0,3.0,1.0,3.3,3.3,3.3,3.3,3.3,3.3,,4.0,35.0,100.0,5.0,1.0,4.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.0909090909090909,0.0909090909090909,0.0,,,,,,,,40,,,3.3,3.3,,,,,,,0,21.057376725939
1015702000720004,1,1,57,2,72,4,2,3,478,1,,,,,,1.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,499,1.0,,,4,,,,,,,,,,,0,1.1,,,1.1,,,,,,,1,29.259611976947603
1015702000720004,1,1,57,2,72,4,3,4,478,1,,,,,,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,499,1.0,,,4,,,,,,,,,,,0,0.75,,,0.75,,,,,,,1,12.9294834629805
1015702000720005,1,1,57,2,72,5,1,1,410,1,,13.0,3.0,3.0,2.0,5.7,5.7,5.7,5.7,5.7,5.7,,14.0,35.0,100.0,5.0,7.0,14.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,20.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,1.3,5.0,2.0,,,,,11.0,,411,1.0,,,4,0.31818181818181795,0.31818181818181795,0.0,,,,,,,,13,,5.7,,,5.7,,,,5.7,5.7,1,14.004670347603
1015702000720007,1,1,57,2,72,7,1,1,410,1,,13.0,3.0,9.0,2.0,7.5,7.5,7.5,7.5,7.5,7.5,,18.0,35.0,100.0,5.0,7.0,18.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,20.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,1.0,,,4,0.409090909090909,0.409090909090909,0.0,,,,,,,,13,,7.5,,,7.5,,,,7.5,,1,1.61706621871673
1015702000720007,1,1,57,2,72,7,2,2,446,1,,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,66.0,35.0,100.0,3.0,7.0,55.0,35.0,100.0,3.0,100.0,,11.0,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,446,1.0,,,4,3.0,2.5,0.0,,,,,,,,6,2.0,,,2.0,,,,,,,1,18.4231878766161
1015702000720008,1,1,57,2,72,8,1,1,410,1,,6.0,3.0,3.0,2.0,8.5,8.5,8.5,8.5,8.5,8.5,,19.0,35.0,100.0,5.0,7.0,19.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,12.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,2.0,5.0,5.0,,,,,2.0,,411,1.0,,,4,0.43181818181818205,0.43181818181818205,0.0,,,,,,,,6,8.5,,,,8.5,,,,8.5,8.5,1,4.627332378627731
1015702000720009,1,1,57,2,72,9,1,1,410,1,,10.0,3.0,3.0,2.0,9.0,9.0,4.5,4.5,4.5,4.5,,13.0,35.0,100.0,5.0,7.0,13.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,15.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,2.0,5.0,5.0,,,,1.0,,,411,1.0,,,4,0.29545454545454497,0.29545454545454497,0.0,,,,,,,,10,,9.0,,,9.0,,,,9.0,9.0,1,1.9015239932686698
1015702000720010,1,1,57,2,72,10,1,1,410,1,,12.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,14.0,35.0,100.0,5.0,5.0,14.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,411,1.0,,,4,0.31818181818181795,0.31818181818181795,0.0,,,,,,,,12,,5.0,,,5.0,,,,,,1,0.305761355482964
1015754000994062,1,1,57,54,99,4062,1,1,410,1,,20.0,3.0,3.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,,50.0,38.0,100.0,5.0,1.0,50.0,35.0,100.0,5.0,100.0,,,,,,,,,,0,0,1,7.0,7.0,100.0,,,,,,1,0,,,,,,,1,42.0,3.0,,,,,,,1,0.0,,,1.0,21.0,5.0,5.0,,,,42.0,5.0,5.0,,,,2.0,,,411,1.0,,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,20,,,7.0,,7.0,,,7.0,7.0,7.0,1,1.0
1015754000994070,1,1,57,54,99,4070,1,1,482,1,,30.0,3.0,3.0,1.0,25.0,25.0,25.0,25.0,25.0,25.0,,400.0,29.0,15.0,5.0,7.0,400.0,29.0,15.0,5.0,100.0,,,,,,,,,,0,0,1,25.0,25.0,,100.0,,,,,1,0,,,,,,,1,4.0,3.0,,,,,,,1,0.0,,,1.0,4.0,3.0,5.0,,,,,,,,,,1.0,,,411,1.0,,,4,1.3636363636363602,1.3636363636363602,0.0,,,,,,,,30,,,25.0,25.0,,,,25.0,25.0,25.0,1,1.0
1015754000994070,1,1,57,54,99,4070,2,2,410,1,,50.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,50.0,29.0,15.0,5.0,7.0,50.0,29.0,15.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,4.0,3.0,,,,,,,1,0.0,,,1.0,2.0,3.0,5.0,,,,,,,,,,1.0,,,411,1.0,,,4,0.17045454545454503,0.17045454545454503,0.0,,,,,,,,50,,,3.0,,3.0,,,,3.0,3.0,1,1.0
1015754000994106,1,1,57,54,99,4106,1,1,410,1,,10.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,50.0,29.0,20.0,5.0,7.0,50.0,29.0,20.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,,,411,1.0,,,4,0.22727272727272702,0.22727272727272702,0.0,,,,,,,,10,,2.0,,,2.0,,,,,2.0,1,1.0
1015754000994106,1,1,57,54,99,4106,2,2,410,1,,30.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,40.0,29.0,24.0,5.0,7.0,40.0,29.0,24.0,5.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,4.0,,,,,,,,,,,,,411,1.0,,,4,0.21818181818181798,0.21818181818181798,0.0,,,,,,,,30,,,2.0,2.0,,,,,,2.0,1,1.0
1016001074860002,1,1,60,1,7486,2,2,1,472,2,1.0,0.0,2.0,2.0,2.0,1600.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1600.0,0.16,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.03,1.0,3.0,,,,,,,,,,,2.0,,472,1.0,,,4,,,,,,,,,,,0,0.16,,,,0.16,,,0.16,,0.16,0,107.564591133037
1016001074860007,1,1,60,1,7486,7,3,2,479,1,,,,,,100.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,499,1.0,,,4,,,,,,,,,,,0,0.01,,,0.01,,,,,,,1,161.692705374934
1016301076910005,1,1,63,1,7691,5,12,1,479,1,,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.05,0.05,100.0,,,,,,1,1,100.0,1.0,,,,,0,,,,,,,,,1,0.0,,,0.0,,,,,,,,,,,,,,1.0,,499,1.0,,,4,,,,,,,,,,,0,0.05,,,0.05,,,,0.05,0.05,0.05,1,47.56074333001921
1025001210280001,1,2,50,1,21028,1,3,2,478,1,,,,,,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,499,1.0,,,4,,,,,,,,,,,0,0.2,,,0.2,,,,,,,1,35.7399562087011
1025101216290002,1,2,51,1,21629,2,3,1,485,1,,0.0,1.5,1.5,1.0,0.46,0.46,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,1,1,4.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,416,1.0,,,4,,,,,,,,,,,0,0.46,,,0.46,,,,,0.46,,1,225.976339465085
1025101216290004,1,2,51,1,21629,4,1,1,485,1,,2.0,2.0,2.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,,10.0,38.0,50.0,8.0,1.0,,,,,,,8.0,,,,2.0,,,,0,0,1,0.3,0.3,100.0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,1.0,,416,1.0,,,4,0.13409090909090898,,0.0,,,,,,,,2,0.3,,,0.3,,,,0.3,,,1,7.00110319881372
1025101216290005,1,2,51,1,21629,5,2,1,485,1,,0.0,1.5,1.5,1.0,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.4,0.4,100.0,,,,,,1,1,20.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,0.0,3.0,,416,1.0,,,4,,,,,,,,,,,0,0.4,,,0.4,,,,0.4,0.4,,1,7.6085342140682695
1025101216290006,1,2,51,1,21629,6,5,1,420,1,,0.0,0.5,0.5,1.0,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0.1,0.1,100.0,,,,,,1,1,4.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,3.0,,420,1.0,,,4,,,,,,,,,,,0,0.1,,,0.1,,,,0.1,0.1,,1,18.3297066390398
1025101223210001,1,2,51,1,22321,1,1,1,420,1,,2.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,,50.0,35.0,100.0,12.0,7.0,,,,,,,50.0,,,,,,,,0,0,1,0.2,0.2,,30.0,,,,70.0,1,1,3.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,420,1.0,,,4,2.2727272727272703,,0.0,,,,,,,,2,0.2,,,0.2,,,,0.2,0.2,,1,19.924483342633604
1025101223210001,1,2,51,1,22321,1,5,3,402,1,,8.0,5.0,5.0,1.0,0.25,0.25,0.25,0.25,0.1,0.1,1.0,12.0,35.0,100.0,3.0,7.0,,,,,,,12.0,,,,,,,,0,0,1,0.25,0.25,,,,,,100.0,1,1,3.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,402,1.0,,,4,0.545454545454545,,0.15,0.15,0.15,,,,,,8,0.25,,,0.25,,,,0.25,0.25,,1,33.990046295012306
1025101223210001,1,2,51,1,22321,1,6,4,444,1,,10.0,6.0,6.0,1.0,0.15,0.15,0.15,0.15,0.1,0.1,1.0,7.0,35.0,100.0,3.0,7.0,,,,,,,7.0,,,,,,,,0,0,1,0.15,0.15,,,,,,100.0,1,1,3.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,444,1.0,,,4,0.31818181818181795,,0.05,0.05,0.05,,,,,,10,,0.15,,0.15,,,,0.15,0.15,,1,88.62086895567171
1025101223210002,1,2,51,1,22321,2,1,1,444,1,,3.0,5.0,5.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,,20.0,35.0,100.0,3.0,7.0,,,,,,,20.0,,,,,,,,0,0,1,0.3,0.3,,100.0,,,,,1,1,3.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,444,1.0,,,4,0.9090909090909091,,0.0,,,,,,,,3,0.3,,,0.3,,,,0.3,0.3,,1,53.955948459180895
1025101223210002,1,2,51,1,22321,2,2,2,402,1,,4.0,4.0,4.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,,15.0,35.0,100.0,3.0,7.0,,,,,,,15.0,,,,,,,,0,0,1,0.3,0.3,,100.0,,,,,1,1,3.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,402,1.0,,,4,0.681818181818182,,0.0,,,,,,,,4,0.3,,,0.3,,,,0.3,0.3,,1,56.1438280499161
1025101223210002,1,2,51,1,22321,2,3,3,407,1,,2.0,2.5,2.5,1.0,0.2,0.2,0.2,0.2,0.2,0.2,,8.0,35.0,100.0,3.0,7.0,,,,,,,8.0,,,,,,,,0,0,1,0.2,0.2,,100.0,,,,,1,1,2.0,3.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,407,1.0,,,4,0.36363636363636404,,0.0,,,,,,,,2,0.2,,,0.2,,,,0.2,0.2,,1,60.293342598525
1025101223700003,1,2,51,1,22370,3,1,1,485,1,,3.0,1.5,1.5,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,18.0,35.0,100.0,8.0,7.0,,,,,,,2.0,8.0,,,1.0,7.0,,,0,0,1,0.5,0.5,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,416,1.0,,,4,0.48272727272727295,,0.0,,,,,,,,3,0.5,,,,0.5,,,0.5,,,1,53.1625165728921
1025101228540001,1,2,51,1,22854,1,1,1,466,2,1.0,20.0,2.0,2.0,2.0,0.73,0.73,0.73,0.73,0.73,0.73,,40.0,36.0,80.0,3.0,6.0,,,,,,,40.0,,,,,,,,0,0,1,0.73,0.73,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,466,1.0,,,4,1.45454545454545,,0.0,,,,,,,,20,,,0.73,,0.73,,,0.73,,,0,42.171013555084706
1025101228540001,1,2,51,1,22854,1,1,2,444,2,1.0,20.0,10.0,10.0,2.0,0.73,0.73,0.73,0.73,0.73,0.73,,20.0,47.0,0.5,3.0,6.0,,,,,,,20.0,,,,,,,,0,0,1,0.73,0.73,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,444,1.0,,,4,0.00454545454545455,,0.0,,,,,,,,20,,,0.73,,0.73,,,0.73,,,0,42.171013555084706
1025101228540001,1,2,51,1,22854,1,1,3,450,2,1.0,20.0,4.0,4.0,2.0,0.73,0.73,0.73,0.73,0.73,0.73,,100.0,47.0,0.25,3.0,6.0,,,,,,,100.0,,,,,,,,0,0,1,0.73,0.73,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,450,1.0,,,4,0.0113636363636364,,0.0,,,,,,,,20,,,0.73,,0.73,,,0.73,,,0,42.171013555084706
1025101228540001,1,2,51,1,22854,1,1,4,402,2,1.0,12.0,6.0,6.0,2.0,0.73,0.73,0.73,0.73,0.73,0.73,,40.0,47.0,0.3,3.0,6.0,,,,,,,40.0,,,,,,,,0,0,1,0.73,0.73,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,402,1.0,,,4,0.00545454545454546,,0.0,,,,,,,,12,,0.73,,,0.73,,,0.73,,,0,42.171013555084706
1025101228540003,1,2,51,1,22854,3,1,1,466,2,1.0,20.0,2.5,2.5,1.0,0.7,0.7,0.7,0.7,0.7,0.7,,48.0,36.0,80.0,3.0,7.0,0.0,,,,,,48.0,,,,,,,,0,0,1,0.7,0.7,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,466,1.0,,,4,1.74545454545455,0.0,0.0,,,,,,,,20,,,0.7,0.7,,,,0.7,,,0,52.1724966036596
1025101228540003,1,2,51,1,22854,3,1,2,402,2,1.0,20.0,5.0,5.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,,60.0,47.0,0.3,3.0,5.0,,,,,,,60.0,,,,,,,,0,0,1,0.7,0.7,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,402,1.0,,,4,0.008181818181818179,,0.0,,,,,,,,20,,,0.7,0.7,,,,0.7,,,0,52.1724966036596
1025101228540003,1,2,51,1,22854,3,1,3,450,2,1.0,20.0,3.0,3.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,,75.0,47.0,0.25,3.0,5.0,,,,,,,75.0,,,,,,,,0,0,1,0.7,0.7,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,450,1.0,,,4,0.00852272727272727,,0.0,,,,,,,,20,,,0.7,0.7,,,,0.7,,,0,52.1724966036596
