Identificador,ual_parr,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cg_k100,cg_k101,cg_k102,eu_k1301,ct_k509,ct_k511ha,ct_afecta_prod,ct_riego,ct_aferti,Ventas,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,ct_prod,ct_cantidad_npk_fq
13115061000992916,50,0.0,0.0,,0.0,1.0,0,62,2,26,4.0,1.0,4.0,0,1,0.9090909090909092,1.0,1.0,1.0,1.59090909090909,0.0
9065061000993116,50,0.0,0.0,1.0,0.0,0.0,1,61,3,5,7.0,50.0,6.0,1,1,275.0,1.0,1.0,1.0,275.0,0.0
9195002066420001,50,0.0,0.0,0.0,0.0,0.0,0,66,1,4,11.0,3.75,6.0,1,1,13.6363636363636,,1.0,1.0,15.909090909090901,0.0
13185002234590001,50,0.0,0.0,1.0,0.0,0.0,1,60,1,5,5.0,0.75,2.0,1,1,0.0,1.0,1.0,1.0,1.1454545454545502,0.0
12045002094820007,50,0.0,0.0,,0.0,0.0,1,84,7,3,50.0,2.75,2.0,0,1,7.2,0.0,0.0,0.0,7.7,2.0
7025602017970009,56,0.0,0.0,1.0,0.0,1.0,1,63,2,5,15.0,12.0,6.0,1,1,38.1818181818182,,1.0,1.0,38.1818181818182,0.0
9205002084450010,50,0.0,0.0,1.0,0.0,0.0,1,53,1,11,7.0,12.0,2.0,1,1,48.0,0.0,0.0,0.0,48.0,21.0
9195102047790010,51,0.0,0.0,1.0,0.0,0.0,0,54,3,6,5.0,40.0,2.0,1,1,114.545454545455,1.0,1.0,1.0,114.545454545455,0.0
9145202063360017,52,0.0,0.0,1.0,0.0,0.0,1,65,1,3,16.0,26.0,2.0,1,1,67.27272727272721,,1.0,1.0,67.27272727272721,0.0
12025102121130025,51,0.0,0.0,1.0,0.0,0.0,1,73,1,4,10.0,6.0,6.0,1,1,10.5,0.0,0.0,0.0,12.0,0.0
9065202065770016,52,0.0,0.0,1.0,0.0,0.0,1,78,1,11,8.0,23.0,2.0,1,1,67.5363636363636,1.0,1.0,1.0,67.5363636363636,4250.0
9095002127570002,50,0.0,0.0,,0.0,0.0,1,67,1,3,18.0,100.0,6.0,1,1,454.54545454545405,0.0,0.0,0.0,454.54545454545405,15000.0
12045202108780005,52,0.0,0.0,1.0,0.0,0.0,0,84,7,4,10.0,4.0572,2.0,0,1,20.3,0.0,0.0,0.0,20.3,0.0
9025002074100001,50,0.0,0.0,1.0,0.0,0.0,1,47,1,9,11.0,72.0,6.0,1,1,612.727272727273,0.0,0.0,0.0,612.727272727273,60.0
13185002234590002,50,0.0,0.0,1.0,0.0,0.0,1,55,2,2,5.0,3.0,2.0,0,1,5.2,1.0,1.0,1.0,5.2,100.0
9205002090450003,50,0.0,0.0,0.0,0.0,0.0,1,60,2,4,8.0,7.0,1.0,1,1,21.0,1.0,1.0,,21.0,350.0
9025002074100006,50,0.0,0.0,1.0,0.0,0.0,1,30,2,3,10.0,9.1728,2.0,1,1,75.4090909090909,1.0,1.0,1.0,76.8409090909091,350.0
12135002052260011,50,0.0,0.0,0.0,0.0,0.0,1,44,1,1,4.0,1.0,6.0,0,1,2.8636363636363598,1.0,1.0,,4.2954545454545485,50.0
12025202121450007,52,0.0,0.0,0.0,0.0,0.0,1,72,2,17,11.0,20.0,6.0,1,1,92.7272727272727,0.0,0.0,0.0,92.7272727272727,20.0
9205002084990008,50,0.0,0.0,1.0,0.0,0.0,1,39,2,4,5.0,6.31,6.0,1,1,13.6363636363636,1.0,1.0,1.0,13.6363636363636,500.0
9205002083060003,50,0.0,0.0,1.0,0.0,0.0,1,45,1,6,11.0,125.0,6.0,1,1,249.090909090909,1.0,1.0,1.0,249.090909090909,375.0
9115402120050005,54,0.0,0.0,0.0,0.0,1.0,1,50,1,17,6.0,25.0,6.0,1,1,150.0,0.0,0.0,0.0,150.0,4350.0
9255002081490004,50,0.0,0.0,0.0,0.0,0.0,1,47,3,9,32.0,24.0,2.0,1,1,124.3636363636364,0.0,0.0,0.0,124.3636363636364,2400.0
9065202068980001,52,0.0,0.0,0.0,0.0,0.0,0,56,3,9,11.0,19.7568,2.0,1,1,152.7272727272728,,1.0,1.0,152.7272727272728,1500.0
9185002042740005,50,0.0,0.0,0.0,0.0,0.0,1,69,1,7,18.0,3.98,6.0,1,1,3.72727272727273,0.0,0.0,0.0,3.72727272727273,12.0
9185002051950012,50,0.0,0.0,0.0,0.0,0.0,1,60,3,4,19.0,6.0,1.0,1,1,24.431818181818194,0.0,0.0,0.0,24.431818181818194,20.0
9065202067580002,52,0.0,0.0,0.0,0.0,0.0,1,60,1,4,9.0,1.764,1.0,1,1,8.36363636363636,0.0,0.0,0.0,9.40909090909091,300.0
9195302044910010,53,0.0,0.0,0.0,0.0,0.0,1,53,1,2,11.0,1.4112,6.0,1,1,9.09090909090909,0.0,0.0,0.0,11.3636363636364,0.0
9205002087850001,50,0.0,0.0,1.0,0.0,0.0,1,37,1,5,17.0,200.0,6.0,1,1,1000.0,0.0,0.0,0.0,1000.0,700.0
9185002042740004,50,0.0,0.0,0.0,0.0,0.0,1,58,7,26,11.0,47.0,6.0,1,1,91.5909090909091,0.0,0.0,0.0,96.1363636363636,40.0
9065002073080007,50,0.0,0.0,1.0,0.0,0.0,1,53,1,5,21.0,8.0,2.0,1,1,13.4,0.0,0.0,0.0,14.0,700.0
9025002070680001,50,0.0,0.0,0.0,0.0,0.0,1,64,1,2,10.0,3.0,6.0,1,1,10.0,1.0,1.0,1.0,12.0,0.0
9195002066420011,50,0.0,0.0,0.0,0.0,0.0,1,68,1,5,11.0,2.8,6.0,1,1,8.78181818181818,0.0,0.0,0.0,11.4545454545455,0.0
9065202067580010,52,0.0,0.0,1.0,0.0,0.0,1,70,1,4,12.0,3.99,2.0,1,1,10.5,0.0,0.0,0.0,11.4545454545455,100.0
13165102238520001,51,0.0,0.0,,0.0,0.0,1,62,1,52,5.0,0.5,6.0,0,1,0.0,,,,0.7272727272727271,0.0
12015003003900010,50,0.0,0.0,1.0,0.0,0.0,1,44,2,21,10.0,150.0,6.0,1,1,900.0,0.0,0.0,0.0,900.0,52500.0
9065202067580017,52,0.0,0.0,1.0,0.0,0.0,1,53,4,7,10.0,4.2336,2.0,1,1,8.18181818181818,0.0,0.0,0.0,8.18181818181818,900.0
9025002074100007,50,0.0,0.0,1.0,0.0,0.0,1,52,2,1,9.0,9.1728,1.0,1,1,66.3409090909091,1.0,1.0,1.0,67.7727272727273,300.0
9045002027520003,50,0.0,0.0,,0.0,0.0,1,49,2,11,6.0,4.0,6.0,1,1,36.363636363636395,1.0,1.0,1.0,36.363636363636395,20.0
9065202067580004,52,0.0,0.0,1.0,0.0,0.0,1,45,2,11,20.0,12.42,1.0,1,1,51.5454545454546,0.0,0.0,0.0,53.4545454545454,3363.0
9195202071070001,52,0.0,0.0,1.0,0.0,0.0,1,71,1,23,8.0,10.0,6.0,1,1,47.7272727272727,0.0,0.0,0.0,47.7272727272727,500.0
9195102045040012,51,0.0,0.0,,0.0,0.0,1,44,1,1,15.0,2.5,6.0,0,1,0.0,0.0,0.0,0.0,1.8181818181818183,0.0
9025002074100005,50,0.0,0.0,1.0,0.0,0.0,0,63,7,4,11.0,14.112,2.0,1,1,94.5,1.0,1.0,1.0,98.1818181818182,0.0
9115402124970004,54,0.0,0.0,0.0,0.0,0.0,1,65,7,7,11.0,4.0,3.0,1,1,13.5,1.0,1.0,1.0,14.0,12.0
9255002066120014,50,0.0,0.0,1.0,0.0,0.0,1,41,1,21,5.0,41.0,1.0,0,1,177.04545454545502,0.0,0.0,0.0,177.04545454545502,4100.0
12085102119490018,51,0.0,0.0,0.0,0.0,0.0,1,80,7,11,22.0,12.0,6.0,0,1,33.75,0.0,0.0,0.0,40.9090909090909,3.0
12085002090910009,50,0.0,0.0,0.0,0.0,0.0,0,72,1,8,10.0,7.056,2.0,1,1,29.5,1.0,1.0,,30.0,0.0
12025102121130002,51,0.0,0.0,1.0,0.0,0.0,1,62,1,10,5.0,4.0,6.0,0,1,6.0,0.0,0.0,0.0,6.0,600.0
9205502091660004,55,0.0,0.0,1.0,0.0,0.0,1,52,1,7,18.0,20.0,1.0,1,1,40.0,0.0,0.0,0.0,40.0,24.0
9065302050430005,53,0.0,0.0,1.0,0.0,0.0,1,48,1,5,10.0,0.7056,6.0,1,1,3.1363636363636305,0.0,0.0,0.0,3.1363636363636305,200.0
9205002084990010,50,0.0,0.0,1.0,0.0,0.0,1,66,1,9,10.0,1.5,3.0,1,1,3.81818181818182,1.0,1.0,1.0,3.81818181818182,1.0
9135002039110009,50,0.0,0.0,1.0,0.0,0.0,1,52,1,6,12.0,2.0,6.0,1,1,5.0,1.0,1.0,1.0,5.0,150.0
9075002097420002,50,0.0,0.0,0.0,0.0,0.0,1,39,3,16,7.0,20.0,6.0,1,1,20.0,0.0,0.0,0.0,20.0,70.0
9065202063020020,52,0.0,0.0,1.0,0.0,0.0,1,87,1,9,10.0,5.6448,6.0,1,1,35.545454545454504,0.0,0.0,0.0,35.545454545454504,1600.0
9025002072270006,50,0.0,0.0,0.0,0.0,0.0,1,34,2,9,10.0,8.4601,6.0,1,1,70.0,0.0,0.0,0.0,70.0,0.0
9055104000400019,51,0.0,0.0,0.0,0.0,0.0,0,58,2,11,4.0,10.0,6.0,1,1,45.454545454545496,,1.0,1.0,45.454545454545496,120.0
9205002084990005,50,0.0,0.0,1.0,0.0,0.0,1,43,1,11,19.0,130.0,1.0,1,1,690.0,0.0,0.0,0.0,690.0,13500.0
9055003002750003,50,0.0,0.0,0.0,0.0,0.0,0,60,7,3,7.0,6.0,1.0,1,1,22.9090909090909,,1.0,1.0,22.9090909090909,0.0
9055002036860002,50,0.0,0.0,0.0,0.0,0.0,1,40,2,10,18.0,4.0,6.0,1,1,14.31818181818182,0.0,0.0,0.0,14.31818181818182,24.0
