Identificador,ual_parr,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cg_k100,cg_k101,cg_k102,eu_k1301,ct_k509,ct_k511ha,ct_afecta_prod,ct_riego,ct_aferti,Ventas,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,ct_prod,ct_cantidad_npk_fq
11045001121510001,50,0.0,0.0,,0.0,0.0,1,80,7,7,8.0,1.0,1.0,0,1,3.18181818181818,1.0,1.0,1.0,3.18181818181818,0.0
15015302000520002,53,0.0,0.0,,0.0,1.0,1,35,1,2,9.0,0.5,3.0,0,0,0.0,1.0,,1.0,0.0454545454545455,0.0
12035002136390005,50,0.0,0.0,1.0,0.0,0.0,1,48,2,7,10.0,56.45,2.0,0,1,363.63636363636397,1.0,1.0,,363.63636363636397,1200.0
14065201054460005,52,0.0,0.0,,0.0,0.0,0,47,2,2,6.0,0.5,6.0,0,0,0.0,1.0,,,0.590909090909091,0.0
13105102250880002,51,0.0,0.0,,0.0,0.0,1,49,2,51,6.0,10.0,6.0,0,1,18.181818181818198,1.0,1.0,,18.181818181818198,0.0
13075002196270001,50,0.0,0.0,,0.0,1.0,0,82,1,15,6.0,14.112,1.0,0,1,45.454545454545496,,1.0,1.0,54.545454545454504,400.0
22035302007530010,53,0.0,0.0,,0.0,1.0,1,34,1,3,12.0,0.5,2.0,0,0,0.0,1.0,1.0,1.0,0.681818181818182,0.0
9085202012380020,52,0.0,0.0,,0.0,0.0,1,68,1,2,7.0,0.44,6.0,0,1,1.8181818181818201,0.0,0.0,0.0,1.8181818181818201,50.0
13165202247480005,52,0.0,0.0,,0.0,0.0,1,89,7,2,10.0,6.0,2.0,0,0,6.81818181818182,0.0,0.0,0.0,6.81818181818182,0.0
12055302036170006,53,0.0,0.0,,0.0,0.0,0,67,1,2,10.0,5.25,2.0,0,1,29.0909090909091,1.0,1.0,1.0,30.454545454545453,0.0
13105102254030007,51,0.0,0.0,,0.0,0.0,1,72,1,13,9.0,3.0,6.0,0,1,16.363636363636402,0.0,0.0,0.0,16.363636363636402,0.0
12085002079610011,50,0.0,0.0,0.0,0.0,1.0,1,75,7,29,12.0,28.224000000000007,2.0,0,1,126.3636363636363,1.0,1.0,1.0,127.2727272727273,4000.0
12115002021300002,50,0.0,0.0,1.0,0.0,0.0,1,55,2,5,11.0,4.5,6.0,0,1,22.5,0.0,0.0,0.0,22.5,0.0
12085002079990011,50,0.0,0.0,1.0,0.0,0.0,1,55,1,4,6.0,2.5,6.0,0,1,10.909090909090901,1.0,1.0,1.0,10.909090909090901,250.0
24015504000390012,55,0.0,0.0,,1.0,1.0,1,43,1,3,10.0,15.0,6.0,0,1,68.1818181818182,1.0,1.0,,68.1818181818182,0.0
13065002231180003,50,0.0,0.0,,0.0,1.0,1,63,2,12,7.0,1.99,1.0,0,1,2.7272727272727297,1.0,,,2.7272727272727297,100.0
12015202120670001,52,0.0,0.0,1.0,0.0,0.0,1,48,2,14,10.0,50.0,6.0,0,1,68.1818181818182,0.0,0.0,0.0,79.5454545454545,15000.0
13105003027020013,50,0.0,0.0,,0.0,0.0,1,56,1,7,6.0,2.0,6.0,0,1,12.272727272727304,1.0,1.0,1.0,12.727272727272696,0.0
9145002053230005,50,0.0,0.0,1.0,0.0,0.0,0,26,3,2,4.0,2.0,2.0,0,1,4.5454545454545485,1.0,1.0,1.0,4.5454545454545485,600.0
13155002188100003,50,0.0,0.0,,0.0,0.0,1,76,1,2,6.0,2.0,1.0,0,1,4.0,,1.0,,4.09090909090909,100.0
13075002196270002,50,0.0,0.0,,0.0,0.0,1,72,1,1,6.0,3.1681,1.0,0,1,0.0,0.0,0.0,0.0,18.181818181818198,150.0
12085002079610010,50,0.0,0.0,0.0,0.0,0.0,1,47,1,6,5.0,3.0,6.0,0,1,20.4545454545455,1.0,1.0,1.0,20.4545454545455,200.0
11145201116660004,52,0.0,0.0,,0.0,0.0,1,85,7,21,9.0,5.0,2.0,0,1,13.6363636363636,0.0,0.0,0.0,15.909090909090901,0.0
15015102001000001,51,0.0,0.0,,0.0,1.0,0,52,1,2,5.0,0.23,2.0,0,1,0.22727272727272704,1.0,1.0,1.0,0.272727272727273,1.0
13065003025040018,50,0.0,0.0,,0.0,0.0,1,65,1,1,6.0,1.0,2.0,0,1,0.7272727272727271,1.0,,,0.818181818181818,0.0
13225104001090001,51,0.0,0.0,,0.0,0.0,1,54,5,6,6.0,1.0,1.0,0,1,0.0,,,,0.954545454545455,0.0
13065102236140007,51,0.0,0.0,,0.0,0.0,1,54,1,5,7.0,2.0,1.0,0,1,0.45454545454545503,,1.0,1.0,1.3636363636363602,0.0
12095002072500005,50,0.0,0.0,,0.0,0.0,1,70,7,5,6.0,3.0,6.0,0,1,6.81818181818182,0.0,0.0,0.0,6.81818181818182,1000.0
15015102001090005,51,0.0,0.0,,0.0,0.0,0,45,1,1,8.0,0.1,2.0,0,0,0.0,0.0,0.0,0.0,0.0681818181818182,0.0
13035102113380005,51,0.0,0.0,,0.0,0.0,1,49,1,21,7.0,1.0,1.0,0,1,2.2727272727272703,1.0,,,3.18181818181818,5.0
13135502217880001,55,0.0,0.0,,0.0,0.0,1,69,7,2,10.0,2.0,1.0,1,1,5.0,,1.0,1.0,5.63636363636364,0.0
11095101079960001,51,0.0,0.0,,0.0,0.0,1,86,7,1,7.0,1.0,6.0,0,1,3.6363636363636402,1.0,1.0,,3.6363636363636402,0.0
13225002107660003,50,0.0,0.0,,0.0,0.0,0,54,1,4,6.0,1.0,6.0,0,1,4.5454545454545485,,1.0,,5.454545454545452,0.0
12015202113250002,52,0.0,0.0,0.0,0.0,0.0,1,47,2,5,11.0,85.0,6.0,1,1,656.818181818182,0.0,0.0,0.0,656.818181818182,425.0
9045002027520002,50,0.0,0.0,,0.0,0.0,0,64,2,2,7.0,30.0,6.0,0,1,49.0909090909091,0.0,0.0,0.0,49.0909090909091,600.0
12085002064990006,50,0.0,0.0,0.0,0.0,0.0,0,35,3,3,4.0,2.8224,1.0,0,1,15.4545454545455,0.0,0.0,0.0,15.4545454545455,100.0
12085002090910001,50,0.0,0.0,0.0,0.0,0.0,1,52,1,3,5.0,5.6448,6.0,0,1,17.727272727272698,0.0,0.0,0.0,18.181818181818198,1000.0
12105102000600001,51,0.0,0.0,,0.0,0.0,0,80,2,2,5.0,2.0,6.0,0,0,13.6363636363636,0.0,0.0,0.0,13.6363636363636,0.0
13175102012160003,51,0.0,0.0,,0.0,0.0,1,36,1,13,8.0,6.99,2.0,0,1,6.81818181818182,0.0,0.0,0.0,6.81818181818182,0.0
15015303008770006,53,0.0,0.0,,0.0,0.0,1,49,1,4,8.0,1.0,2.0,0,1,0.9090909090909092,1.0,1.0,1.0,0.9090909090909092,0.0
12095002048900004,50,0.0,0.0,,0.0,0.0,0,44,2,13,5.0,9.0,6.0,0,1,61.363636363636395,1.0,1.0,1.0,61.363636363636395,1200.0
24015204000310014,52,0.0,0.0,,0.0,0.0,0,59,1,3,5.0,6.0,2.0,0,1,5.90909090909091,0.0,0.0,0.0,5.90909090909091,100.0
13055202098650007,52,0.0,0.0,,0.0,0.0,1,52,2,1,4.0,2.0,6.0,0,1,0.0,0.0,0.0,0.0,4.5454545454545485,2.0
12065103002770011,51,0.0,0.0,,0.0,0.0,1,52,2,2,5.0,5.6448,2.0,0,1,29.0909090909091,1.0,1.0,1.0,29.0909090909091,0.0
13185002233450001,50,0.0,0.0,,0.0,0.0,1,46,1,8,7.0,2.0,2.0,0,1,2.2727272727272703,,1.0,1.0,2.2727272727272703,100.0
13155002188100008,50,0.0,0.0,,0.0,0.0,1,40,1,103,12.0,5.0,1.0,0,1,6.59090909090909,1.0,1.0,,6.818181818181813,1500.0
12035002137630002,50,0.0,0.0,0.0,0.0,0.0,0,33,2,3,10.0,1.0,6.0,0,1,5.454545454545452,0.0,0.0,0.0,5.454545454545452,5.0
12015202113250001,52,0.0,0.0,0.0,0.0,0.0,1,40,1,7,11.0,42.33,6.0,0,1,29.5454545454545,0.0,0.0,0.0,29.5454545454545,200.0
13115002203160008,50,0.0,0.0,,0.0,0.0,1,34,5,13,5.0,1.75,2.0,0,1,4.31818181818182,0.0,0.0,0.0,5.22727272727273,10.0
13155002183150009,50,0.0,0.0,,0.0,0.0,0,59,1,3,5.0,6.0,1.0,0,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,450.0
9205002091330004,50,0.0,0.0,,0.0,0.0,1,42,1,21,12.0,0.7056,1.0,1,1,1.3636363636363602,,1.0,1.0,1.3636363636363602,3.0
12085002081770008,50,0.0,0.0,0.0,0.0,0.0,1,47,1,4,16.0,4.0,4.0,1,1,23.18181818181823,1.0,1.0,1.0,23.18181818181823,400.0
9145203007230005,52,0.0,0.0,1.0,0.0,1.0,1,40,2,2,5.0,10.0,6.0,0,1,45.454545454545496,1.0,1.0,1.0,45.454545454545496,1500.0
13035702140660006,57,0.0,0.0,,0.0,0.0,1,39,1,1,6.0,1.5,1.0,0,1,6.27272727272727,1.0,,1.0,6.27272727272727,100.0
13035503010030004,55,0.0,0.0,,0.0,0.0,1,98,1,3,6.0,2.5,6.0,0,1,9.09090909090909,0.0,0.0,0.0,9.09090909090909,500.0
9055004000280006,50,0.0,0.0,,0.0,0.0,1,38,1,14,6.0,2.0,6.0,0,1,9.09090909090909,0.0,0.0,0.0,9.09090909090909,6.0
12075002086780002,50,0.0,0.0,,0.0,1.0,1,85,5,5,9.0,1.4112,6.0,0,1,0.0,0.0,0.0,0.0,4.5454545454545485,200.0
12125002048380013,50,0.0,0.0,,0.0,0.0,1,57,1,2,4.0,1.0,6.0,0,1,2.7272727272727297,1.0,1.0,1.0,2.7272727272727297,25.0
21025003013520003,50,0.0,0.0,,0.0,0.0,1,45,1,2,17.0,1.0,5.0,0,0,1.363636363636364,,1.0,1.0,1.4545454545454541,0.0
12075202052520002,52,0.0,0.0,,0.0,0.0,1,61,2,8,14.0,10.0,6.0,1,1,28.636363636363598,,1.0,1.0,28.636363636363598,1000.0
9045002028000005,50,0.0,0.0,,0.0,0.0,1,99,2,1,6.0,20.0,6.0,0,1,90.9090909090909,0.0,0.0,0.0,90.9090909090909,10.0
23015001056650001,50,0.0,0.0,,0.0,0.0,1,50,2,1,9.0,7.0,6.0,0,0,12.727272727272696,0.0,0.0,0.0,12.727272727272696,0.0
13035102130930002,51,0.0,0.0,,0.0,0.0,1,47,3,24,4.0,1.0,6.0,0,1,5.454545454545452,0.0,0.0,0.0,7.72727272727273,0.0
13115102177240007,51,0.0,0.0,,0.0,0.0,1,56,7,12,5.0,6.0,2.0,0,1,17.727272727272698,,1.0,,19.0909090909091,0.0
12025102083220004,51,0.0,0.0,0.0,0.0,1.0,1,42,1,9,15.0,9.0,6.0,1,1,40.9090909090909,0.0,0.0,0.0,40.9090909090909,0.0
9285002062030015,50,0.0,0.0,1.0,0.0,0.0,1,48,7,3,6.0,1.0,3.0,0,1,1.72727272727273,,1.0,1.0,1.8181818181818201,100.0
12045202108780007,52,0.0,0.0,1.0,0.0,0.0,0,40,2,1,10.0,4.0,2.0,0,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,0.0
13035702137960001,57,0.0,0.0,,0.0,0.0,1,64,1,2,6.0,2.5,1.0,0,1,1.8181818181818201,1.0,1.0,1.0,1.90909090909091,3.0
2075002001980009,50,0.0,0.0,,0.0,1.0,1,64,1,1,10.0,0.7056,6.0,0,1,4.5454545454545485,1.0,1.0,1.0,4.5454545454545485,300.0
12015202108470005,52,0.0,0.0,0.0,0.0,0.0,1,58,1,4,10.0,5.0,6.0,0,1,17.272727272727302,1.0,1.0,1.0,17.272727272727302,750.0
9045002021430004,50,0.0,0.0,,0.0,0.0,1,82,1,2,7.0,2.0,6.0,0,1,13.6363636363636,0.0,0.0,0.0,13.6363636363636,0.0
13065402242970005,54,0.0,0.0,,0.0,0.0,0,75,1,1,6.0,2.1168,6.0,0,1,17.272727272727302,0.0,0.0,0.0,17.272727272727302,200.0
13065704003250041,57,0.0,0.0,,1.0,0.0,0,63,1,3,6.0,1.0,6.0,0,1,0.0,1.0,,,2.2727272727272703,2.0
11065404002660018,54,0.0,0.0,1.0,0.0,0.0,1,40,1,3,8.0,2.0,6.0,0,1,1.3636363636363602,0.0,0.0,0.0,3.6363636363636402,0.0
13035502067170002,55,0.0,0.0,,0.0,0.0,0,50,1,6,5.0,1.0,6.0,0,1,0.0,1.0,1.0,1.0,1.3636363636363602,0.0
9045002016430010,50,0.0,0.0,,0.0,0.0,1,87,7,2,6.0,1.0,5.0,0,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,4.0
9045002035770007,50,0.0,0.0,,0.0,0.0,0,55,7,5,10.0,0.5,2.0,1,1,1.8181818181818201,1.0,1.0,1.0,2.2727272727272703,6.0
24015504000390003,55,0.0,0.0,,1.0,0.0,0,65,1,2,20.0,3.98,6.0,0,0,7.636363636363632,1.0,1.0,1.0,7.72727272727273,0.0
15015102001090003,51,0.0,0.0,,0.0,1.0,0,44,2,1,9.0,2.0,2.0,0,1,0.818181818181818,,1.0,1.0,0.818181818181818,0.0
24015504000390009,55,0.0,0.0,,0.0,1.0,1,64,1,4,8.0,8.0,6.0,0,1,28.9090909090909,0.0,0.0,0.0,29.0909090909091,24.0
9195002061080001,50,0.0,0.0,0.0,0.0,0.0,1,56,1,81,11.0,70.0,6.0,1,1,381.818181818182,0.0,0.0,0.0,381.818181818182,14000.0
13075002197320010,50,0.0,0.0,,0.0,0.0,1,56,1,12,6.0,9.0,6.0,0,1,39.5909090909091,,1.0,1.0,40.0909090909091,0.0
13075002199370001,50,0.0,0.0,,0.0,1.0,1,44,1,31,5.0,60.0,6.0,0,1,190.0,0.0,0.0,0.0,190.909090909091,0.0
12125002055360011,50,0.0,0.0,,0.0,0.0,1,45,2,3,4.0,4.0,6.0,0,1,12.727272727272696,1.0,1.0,1.0,12.727272727272696,350.0
12035002136390011,50,0.0,0.0,0.0,0.0,0.0,1,70,2,2,10.0,3.45,2.0,0,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,300.0
9045002027510001,50,0.0,0.0,,0.0,0.0,0,64,2,2,7.0,30.0,6.0,0,1,49.0909090909091,0.0,0.0,0.0,49.0909090909091,600.0
12125002048380008,50,0.0,0.0,0.0,0.0,1.0,1,56,2,4,5.0,1.0,6.0,1,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,100.0
13035702143610009,57,0.0,0.0,,0.0,0.0,0,50,3,21,7.0,28.0,1.0,0,1,101.818181818182,1.0,1.0,,101.818181818182,7000.0
13105202258350001,52,0.0,0.0,,0.0,0.0,1,69,1,17,8.0,2.0,6.0,0,1,6.36363636363636,0.0,0.0,0.0,6.36363636363636,0.0
12095002072500008,50,0.0,0.0,,0.0,0.0,0,87,1,4,12.0,5.5,6.0,0,1,20.454545454545418,0.0,0.0,0.0,20.454545454545418,2500.0
13155002165630010,50,0.0,0.0,,0.0,0.0,1,45,2,101,8.0,8.0,6.0,0,1,18.181818181818198,0.0,0.0,0.0,18.181818181818198,400.0
13115002203160013,50,0.0,0.0,,0.0,1.0,1,58,1,12,7.0,1.0,2.0,0,1,4.72727272727273,1.0,1.0,1.0,4.72727272727273,0.0
13155202185140001,52,0.0,0.0,0.0,0.0,0.0,1,59,1,11,12.0,13.0536,1.0,0,1,41.3636363636364,0.0,0.0,0.0,41.3636363636364,2700.0
11035103008680004,51,0.0,0.0,1.0,0.0,0.0,0,57,1,67,6.0,1.0,6.0,1,1,0.0,1.0,,,1.04545454545455,2.0
2055101126780001,51,0.0,0.0,,0.0,0.0,1,55,1,2,5.0,0.7056,2.0,0,1,0.0,0.0,0.0,0.0,0.45454545454545503,1.0
9145003005580001,50,0.0,0.0,,0.0,0.0,1,65,1,4,8.0,50.0,6.0,0,1,68.1818181818182,1.0,,,68.1818181818182,7500.0
13155002165100004,50,0.0,0.0,,0.0,0.0,1,28,1,7,8.0,3.75,6.0,0,0,4.09090909090909,,1.0,1.0,4.09090909090909,0.0
13035002134690002,50,0.0,0.0,,0.0,0.0,1,52,1,3,20.0,2.0,2.0,0,0,1.363636363636364,0.0,0.0,0.0,1.8181818181818183,0.0
13035702146290011,57,0.0,0.0,,0.0,0.0,1,43,1,4,5.0,5.0,1.0,0,1,15.909090909090901,0.0,0.0,0.0,18.181818181818198,200.0
13105003027020006,50,0.0,0.0,,0.0,0.0,1,62,1,1,7.0,1.75,6.0,0,1,1.72727272727273,0.0,0.0,0.0,1.72727272727273,0.0
9115402120080002,54,0.0,0.0,0.0,0.0,0.0,1,45,1,1,6.0,3.0,6.0,0,1,11.3636363636364,1.0,1.0,1.0,11.3636363636364,5.0
13185002233450002,50,0.0,0.0,,0.0,0.0,1,59,1,7,4.0,2.0,2.0,0,1,0.9090909090909092,,1.0,1.0,1.3636363636363602,0.0
14065201054750006,52,0.0,0.0,,0.0,0.0,1,52,1,2,12.0,0.06,6.0,0,1,0.45454545454545503,1.0,1.0,1.0,0.45454545454545503,0.0
13075002196270010,50,0.0,0.0,,0.0,0.0,1,62,1,11,7.0,2.0,1.0,0,1,5.90909090909091,,1.0,1.0,7.27272727272727,700.0
13155002157890001,50,0.0,0.0,,0.0,0.0,1,62,1,31,6.0,84.0,6.0,0,1,268.181818181818,,1.0,1.0,272.727272727273,12600.0
12085002097920004,50,0.0,0.0,,0.0,0.0,1,83,1,4,10.0,0.4939,2.0,1,1,1.8181818181818201,0.0,0.0,0.0,2.2727272727272703,100.0
9145002048440007,50,0.0,0.0,,0.0,1.0,1,74,7,15,7.0,2.0,2.0,0,1,6.77272727272727,1.0,1.0,1.0,6.81818181818182,300.0
9045002017400011,50,0.0,0.0,,0.0,0.0,1,75,1,19,10.0,7.9,2.0,0,1,5.454545454545452,1.0,1.0,1.0,5.454545454545452,0.0
13105203028310002,52,0.0,0.0,,0.0,0.0,1,79,1,4,9.0,3.0,6.0,0,1,6.0,0.0,0.0,0.0,6.0,0.0
13025003018010001,50,0.0,0.0,,0.0,0.0,1,62,1,1,6.0,3.25,2.0,0,1,15.0,0.0,0.0,0.0,16.363636363636402,0.0
13115103015820001,51,0.0,0.0,,0.0,1.0,1,40,1,14,5.0,2.0,6.0,0,1,7.27272727272727,1.0,1.0,,8.63636363636364,250.0
11145001130150001,50,0.0,0.0,,0.0,0.0,1,73,1,5,27.0,1.5499999999999998,2.0,0,1,3.4090909090909145,0.0,0.0,0.0,3.6363636363636345,0.0
24015204000310003,52,0.0,0.0,,0.0,0.0,1,54,1,2,12.0,2.0,2.0,1,1,2.0454545454545503,1.0,1.0,,2.0454545454545503,150.0
12055002033040004,50,0.0,0.0,,0.0,0.0,0,62,1,3,6.0,2.2,6.0,0,1,6.36363636363636,0.0,0.0,0.0,6.36363636363636,200.0
13105203028310010,52,0.0,0.0,,0.0,0.0,0,52,2,4,8.0,4.99,6.0,0,1,9.09090909090909,0.0,0.0,0.0,9.09090909090909,0.0
12075202056410005,52,0.0,0.0,,0.0,1.0,1,25,2,11,4.0,2.1168,6.0,0,0,12.0454545454545,,1.0,,12.272727272727304,0.0
13155002187840008,50,0.0,0.0,,0.0,0.0,1,56,1,6,8.0,1.0,1.0,0,0,3.18181818181818,1.0,1.0,,3.6363636363636402,0.0
13075002196270003,50,0.0,0.0,,0.0,0.0,1,65,1,6,8.0,2.1168,1.0,0,1,15.6363636363636,,1.0,1.0,15.909090909090901,150.0
24015504000390006,55,0.0,0.0,,0.0,1.0,1,99,1,3,8.0,5.0,6.0,0,0,6.63636363636364,1.0,1.0,1.0,6.81818181818182,0.0
12095002072330010,50,0.0,0.0,,0.0,0.0,0,64,1,3,6.0,4.49,6.0,0,1,21.818181818181802,1.0,1.0,1.0,21.818181818181802,2000.0
12085002101480012,50,0.0,0.0,,0.0,0.0,1,49,1,4,5.0,1.98,6.0,0,1,8.18181818181818,0.0,0.0,0.0,8.18181818181818,200.0
12045002094820004,50,0.0,0.0,1.0,0.0,0.0,1,97,1,4,10.0,30.0,6.0,0,1,245.45454545454578,0.0,0.0,0.0,245.45454545454578,120.0
13155102175540001,51,0.0,0.0,0.0,0.0,0.0,1,38,2,73,12.0,5.6448,6.0,1,1,25.4545454545455,1.0,1.0,1.0,25.4545454545455,600.0
12085002097920013,50,0.0,0.0,,0.0,0.0,1,53,1,3,12.0,0.73,6.0,1,1,1.45454545454545,0.0,0.0,0.0,1.45454545454545,100.0
1025001191620002,50,0.0,0.0,,0.0,0.0,0,70,1,1,8.0,0.75,5.0,0,1,0.0,,1.0,,0.22727272727272704,0.0
12125002055360003,50,0.0,0.0,,0.0,0.0,1,69,7,3,5.0,1.0,6.0,0,1,0.681818181818182,0.0,0.0,0.0,0.681818181818182,100.0
13035702137960005,57,0.0,0.0,,0.0,0.0,1,65,7,4,8.0,4.9,1.0,0,1,15.4545454545455,1.0,,1.0,15.909090909090901,200.0
24015504000390007,55,0.0,0.0,,1.0,0.0,1,40,1,3,8.0,4.0,6.0,0,0,12.3636363636364,1.0,1.0,1.0,14.5454545454545,0.0
9045002023750001,50,0.0,0.0,,0.0,0.0,1,71,1,2,12.0,4.0,6.0,0,1,10.909090909090901,0.0,0.0,0.0,10.909090909090901,200.0
12095002072500004,50,0.0,0.0,,0.0,1.0,0,77,1,3,6.0,0.5,6.0,0,1,2.2727272727272703,1.0,1.0,1.0,2.2727272727272703,300.0
12085002069650008,50,0.0,0.0,0.0,0.0,0.0,0,40,1,11,15.0,16.0,2.0,1,1,68.1818181818182,,1.0,1.0,69.0909090909091,2400.0
12065102106640021,51,0.0,0.0,0.0,0.0,0.0,1,42,1,9,10.0,9.49,2.0,1,1,42.95454545454549,1.0,1.0,,42.95454545454549,450.0
12065002102320010,50,0.0,0.0,1.0,0.0,0.0,1,50,1,1,10.0,0.7056,2.0,0,1,5.454545454545452,0.0,0.0,0.0,5.454545454545452,0.0
13115002205250003,50,0.0,0.0,,0.0,0.0,1,59,1,5,6.0,1.0,5.0,0,1,2.7272727272727297,,1.0,1.0,4.5454545454545485,0.0
12085002090910003,50,0.0,0.0,0.0,0.0,0.0,1,55,7,11,5.0,11.99,6.0,0,1,54.545454545454504,0.0,0.0,0.0,54.545454545454504,1800.0
12085002079990008,50,0.0,0.0,1.0,0.0,0.0,1,54,1,3,6.0,3.0,6.0,0,1,11.3636363636364,0.0,0.0,0.0,11.3636363636364,600.0
9055004000280005,50,0.0,0.0,,0.0,0.0,1,72,7,4,7.0,10.0,6.0,0,1,68.1818181818182,0.0,0.0,0.0,68.1818181818182,0.0
12125002041060005,50,0.0,0.0,,0.0,0.0,1,80,7,6,5.0,3.0,6.0,0,1,10.0,0.0,0.0,0.0,10.0,150.0
9085102011370006,51,0.0,0.0,,0.0,0.0,1,53,1,3,6.0,1.0,6.0,0,1,5.454545454545452,0.0,0.0,0.0,5.454545454545452,200.0
11115501007560005,55,0.0,0.0,0.0,0.0,0.0,1,70,1,4,11.0,0.7,1.0,1,1,1.95454545454545,,,,2.0454545454545503,0.0
9195102055390001,51,0.0,0.0,0.0,0.0,0.0,1,56,7,7,12.0,1.0584,6.0,1,1,4.5454545454545485,0.0,0.0,0.0,4.5454545454545485,0.0
13145002155660001,50,0.0,0.0,,0.0,0.0,1,54,7,4,5.0,8.0,1.0,0,1,15.4545454545455,,1.0,,18.181818181818198,0.0
13065704003250002,57,0.0,0.0,,0.0,0.0,1,69,7,8,7.0,0.99,6.0,0,1,4.5454545454545485,0.0,0.0,0.0,6.36363636363636,0.0
13155002180760011,50,0.0,0.0,,0.0,0.0,1,58,1,2,9.0,5.75,1.0,0,1,13.409090909090951,,1.0,,13.63636363636367,2.0
8015302092430002,53,0.0,0.0,,0.0,0.0,1,50,1,5,11.0,2.0,2.0,0,1,0.9090909090909092,0.0,0.0,0.0,1.3636363636363602,0.0
11035301073280010,53,0.0,0.0,1.0,0.0,0.0,1,56,1,4,7.0,1.0,6.0,0,1,2.7272727272727297,0.0,0.0,0.0,2.7272727272727297,6.0
13155002187840009,50,0.0,0.0,,0.0,0.0,1,58,1,37,6.0,3.0,1.0,0,1,9.09090909090909,,1.0,1.0,11.3636363636364,3600.0
12085002068770010,50,0.0,0.0,0.0,0.0,1.0,1,50,1,8,32.0,46.0,6.0,1,1,209.090909090909,1.0,1.0,,209.090909090909,6300.0
9055002034910006,50,0.0,0.0,,0.0,0.0,1,70,2,4,5.0,4.5,1.0,0,1,11.3636363636364,,1.0,1.0,11.3636363636364,0.0
11145201116660005,52,0.0,0.0,,0.0,0.0,0,50,1,3,9.0,0.5,6.0,0,1,1.8181818181818201,,1.0,1.0,2.2727272727272703,0.0
12075202068260005,52,0.0,0.0,,0.0,0.0,1,47,1,1,14.0,2.8224,2.0,1,1,13.636363636363633,1.0,,,13.636363636363633,300.0
12085002068770009,50,0.0,0.0,0.0,0.0,0.0,1,57,1,11,14.0,16.9344,6.0,1,1,34.0909090909091,,1.0,1.0,34.0909090909091,0.0
12085002084210001,50,0.0,0.0,0.0,0.0,0.0,1,58,1,4,5.0,6.0,2.0,0,1,22.7272727272727,1.0,1.0,1.0,22.7272727272727,480.0
13155002183150011,50,0.0,0.0,0.0,0.0,0.0,1,51,2,4,7.0,10.0,6.0,0,1,72.7272727272727,0.0,0.0,0.0,79.5454545454545,190.0
12085002069590004,50,0.0,0.0,0.0,0.0,0.0,0,55,1,5,15.0,12.0,2.0,1,1,46.136363636363605,,1.0,1.0,46.3636363636363,1800.0
12085002068770002,50,0.0,0.0,,0.0,0.0,1,58,1,12,31.0,15.0,6.0,1,1,63.6363636363637,0.0,0.0,0.0,63.6363636363637,0.0
9045002021430003,50,0.0,0.0,,0.0,1.0,1,60,7,17,7.0,0.6,2.0,0,1,2.0454545454545503,0.0,0.0,0.0,2.2727272727272703,2.0
13035002135820005,50,0.0,0.0,,0.0,0.0,0,79,1,8,5.0,1.5,1.0,0,1,0.9090909090909092,1.0,1.0,,1.3181818181818201,0.0
11065101196170001,51,0.0,0.0,1.0,0.0,0.0,1,40,2,4,7.0,4.0,2.0,0,1,2.95454545454545,0.0,0.0,0.0,3.18181818181818,0.0
13065704003250022,57,0.0,0.0,,0.0,1.0,1,46,1,76,7.0,9.0,6.0,0,1,45.454545454545496,1.0,1.0,1.0,45.454545454545496,50.0
11095003007840002,50,0.0,0.0,,0.0,0.0,1,86,1,1,6.0,1.0,6.0,0,1,0.45454545454545503,0.0,0.0,0.0,0.9090909090909092,0.0
15015601057160001,56,0.0,0.0,,0.0,1.0,1,62,7,1,17.0,0.4,2.0,0,1,0.0,,1.0,1.0,0.6363636363636359,100.0
24015504000390008,55,0.0,0.0,,0.0,0.0,1,49,1,1,8.0,2.0,6.0,0,0,3.40909090909091,1.0,1.0,1.0,3.6363636363636402,0.0
13065002231180005,50,0.0,0.0,,0.0,0.0,0,54,1,23,7.0,1.0,1.0,0,1,1.09090909090909,1.0,,,1.09090909090909,100.0
13025104001500010,51,0.0,0.0,,0.0,0.0,1,49,2,1,4.0,2.0,4.0,0,1,7.13636363636364,,1.0,,7.27272727272727,0.0
21045002032190003,50,0.0,0.0,,0.0,1.0,1,43,2,4,8.0,1.5,2.0,0,1,2.2727272727272703,,1.0,1.0,2.95454545454545,6.0
12085102110820014,51,0.0,0.0,1.0,0.0,0.0,0,81,1,8,12.0,3.0,6.0,0,1,9.09090909090909,0.0,0.0,0.0,9.09090909090909,0.0
13155002165630012,50,0.0,0.0,,0.0,0.0,1,61,1,5,6.0,0.35,1.0,0,1,0.6363636363636359,0.0,0.0,0.0,0.6363636363636359,175.0
12075202059360018,52,0.0,0.0,,0.0,0.0,1,32,2,2,12.0,2.0,6.0,0,1,14.54545454545454,0.0,0.0,0.0,14.54545454545454,500.0
