Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
5025002000850004,5,2,50,2,85,4,2,2,407,1,,11.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,5760.0,16.0,45.0,3.0,1.0,5760.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,3.0,5.0,4.0,3.0,5.0,2.0,,,,,,,,,,407,1.0,,,4,117.818181818182,117.818181818182,0.0,,,,,,,,11,,3.0,,,3.0,,,,,3.0,1,16.0546113905288
5025002000850005,5,2,50,2,85,5,1,1,407,1,,8.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,21600.0,16.0,45.0,3.0,2.0,21600.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,8.0,5.0,1.0,8.0,5.0,3.0,,,,,,,20.0,1.0,,407,1.0,,,4,441.818181818182,441.818181818182,0.0,,,,,,,,8,10.0,,,,10.0,,,,,10.0,1,9.528263141160439
5025002000850006,5,2,50,2,85,6,1,1,407,1,,15.0,3.0,3.0,2.0,42.0,42.0,42.0,42.0,42.0,42.0,,30000.0,16.0,43.0,3.0,1.0,30000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,27.0,5.0,1.0,27.0,5.0,3.0,,,,,,,,,,407,1.0,,,4,586.363636363636,586.363636363636,0.0,,,,,,,,15,,42.0,,,42.0,,,,,42.0,1,8.99824442629424
5025002000850006,5,2,50,2,85,6,2,2,407,1,,15.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,,30000.0,16.0,43.0,3.0,1.0,30000.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,8.0,5.0,1.0,8.0,5.0,3.0,,,,,,,,,,407,1.0,,,4,586.363636363636,586.363636363636,0.0,,,,,,,,15,,8.0,,,8.0,,,,,8.0,1,12.0630384927415
5025002000870001,5,2,50,2,87,1,1,1,407,1,,20.0,3.0,3.0,2.0,40.0,40.0,40.0,40.0,40.0,40.0,,33600.0,16.0,43.0,3.0,2.0,33600.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,40.0,40.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,26.0,5.0,1.0,26.0,5.0,1.0,,,,,,,,,,407,1.0,,,4,656.727272727273,656.727272727273,0.0,,,,,,,,20,,,40.0,,40.0,,,40.0,,40.0,1,6.087515372644769
5025002000870001,5,2,50,2,87,1,2,2,407,1,,20.0,3.0,3.0,2.0,20.0,20.0,20.0,20.0,20.0,20.0,,16800.0,16.0,43.0,3.0,2.0,16800.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,20.0,20.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,13.0,5.0,1.0,13.0,5.0,1.0,,,,,,,,,,407,1.0,,,4,328.36363636363603,328.36363636363603,0.0,,,,,,,,20,,,20.0,,20.0,,,20.0,,20.0,1,6.9583563372611295
5025002000870001,5,2,50,2,87,1,3,3,407,1,,20.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,8400.0,16.0,43.0,3.0,2.0,8400.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,1,10.0,10.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,6.0,5.0,1.0,6.0,5.0,1.0,,,,,,,,,,407,1.0,,,4,164.18181818181802,164.18181818181802,0.0,,,,,,,,20,,,10.0,,10.0,,,10.0,,10.0,1,4.17309236164809
5025002000870002,5,2,50,2,87,2,1,1,407,1,,15.0,3.0,3.0,2.0,0.75,0.75,0.75,0.75,0.75,0.75,,900.0,16.0,45.0,3.0,2.0,900.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,0.75,0.75,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.48,5.0,1.0,0.48,5.0,1.0,,,,,,,,,,407,1.0,,,4,18.4090909090909,18.4090909090909,0.0,,,,,,,,15,,0.75,,,0.75,,,0.75,,0.75,1,134.102445030918
5025002000870002,5,2,50,2,87,2,2,2,407,1,,15.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,6000.0,16.0,45.0,3.0,2.0,6000.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,5.0,5.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,3.25,5.0,1.0,3.25,5.0,1.0,,,,,,,,,,407,1.0,,,4,122.727272727273,122.727272727273,0.0,,,,,,,,15,,5.0,,,5.0,,,5.0,,5.0,1,19.8032601990583
5025002000870002,5,2,50,2,87,2,3,3,407,1,,15.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,12000.0,16.0,45.0,3.0,2.0,12000.0,16.0,45.0,3.0,,100.0,,,,,,,,,0,0,1,10.0,10.0,,100.0,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,6.5,5.0,1.0,6.5,5.0,1.0,,,,,,,,,,407,1.0,,,4,245.45454545454498,245.45454545454498,0.0,,,,,,,,15,,10.0,,,10.0,,,10.0,,10.0,1,12.4806603036402
