Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin
1155061000992567,1,15,50,61,99,2567,1,1,411,1,,20.0,3.0,3.0,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,80.0,35.0,100.0,6.0,7.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,10.0,10.0,100.0,,,,,,1,0,,,,,,,1,30.0,3.0,,,,,,,1,0.0,,,1.0,10.0,5.0,4.0,10.0,2.0,2.0,10.0,2.0,5.0,,,,,,,411,1.0,,,4,3.63636363636364,3.63636363636364,0.0,,,,,,,,20,,,10.0,,10.0,,,10.0,10.0,10.0,1,1.0
2016001002550001,2,1,60,1,255,1,1,1,411,1,,15.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,,96.0,35.0,100.0,6.0,7.0,96.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,4.36363636363636,4.36363636363636,0.0,,,,,,,,15,,8.0,,,8.0,,,,,,1,12.183584983429
2016001002550002,2,1,60,1,255,2,1,1,411,2,1.0,10.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,,112.0,35.0,100.0,6.0,7.0,112.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,400.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,1.0,5.0,3.0,,,,,,,,,,411,1.0,,,4,5.09090909090909,5.09090909090909,0.0,,,,,,,,10,,8.0,,,8.0,,,,8.0,8.0,0,27.765117053929995
2016001002550002,2,1,60,1,255,2,2,3,411,2,2.0,10.0,3.0,3.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,,112.0,35.0,100.0,6.0,7.0,112.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,400.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,1.0,5.0,3.0,,,,,,,,,,411,1.0,,,4,5.09090909090909,5.09090909090909,0.0,,,,,,,,10,,8.0,,,8.0,,,,8.0,8.0,0,3.15900655556902
2016001002550003,2,1,60,1,255,3,1,1,411,2,1.0,4.0,3.5,3.5,2.0,15.0,10.584,15.0,10.584,15.0,10.584,,60.0,35.0,100.0,6.0,6.0,60.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,750.0,2.0,,,,,,,1,0.0,,,1.0,18.75,5.0,3.0,1.88,5.0,2.0,,,,,,,,,,411,1.0,,,4,2.7272727272727297,2.7272727272727297,0.0,,,,,,,,4,10.584,,,,10.584,,,,10.584,10.584,0,15.1667792080787
2016001010710001,2,1,60,1,1071,1,3,3,411,1,,8.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,150.0,35.0,100.0,6.0,7.0,150.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,2.5,5.0,3.0,,,,,,,,,,411,1.0,,,4,6.81818181818182,6.81818181818182,0.0,,,,,,,,8,5.0,,,,5.0,,,,5.0,5.0,1,10.8223558286359
2016001010710003,2,1,60,1,1071,3,1,1,411,2,1.0,15.0,3.0,3.0,2.0,1.5,1.0584,1.5,1.0584,1.5,1.0584,,20.0,35.0,100.0,6.0,7.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,37.5,2.0,,,,,,,1,0.0,,,1.0,0.75,5.0,2.0,0.37,5.0,3.0,,,,,,,,,,411,1.0,,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,15,,1.0584,,,1.0584,,,,1.0584,1.0584,0,74.0153766268179
2016002000280003,2,1,60,2,28,3,1,1,411,2,1.0,12.0,3.0,3.0,2.0,10.0,7.056,10.0,7.056,10.0,7.056,,56.0,35.0,100.0,6.0,5.0,56.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,3.5,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,2.54545454545455,2.54545454545455,0.0,,,,,,,,12,,7.056,,,7.056,,,,,7.056,0,16.3128477277136
2016002000280004,2,1,60,2,28,4,1,1,411,1,,6.0,3.0,3.0,2.0,2.0,1.4112,2.0,1.4112,2.0,1.4112,,20.0,35.0,100.0,6.0,5.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,6,1.4112,,,,1.4112,,,,1.4112,1.4112,1,25.287822113762804
2016002000280005,2,1,60,2,28,5,1,1,411,2,1.0,4.0,3.0,3.0,2.0,4.0,2.8224,4.0,2.8224,4.0,2.8224,,30.0,35.0,100.0,6.0,2.0,30.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.3636363636363602,1.3636363636363602,0.0,,,,,,,,4,2.8224,,,,2.8224,,,,2.8224,,0,24.5517760669789
2016002000280007,2,1,60,2,28,7,1,1,411,2,1.0,4.0,3.0,3.0,2.0,8.5,5.9976,8.5,5.9976,8.5,5.9976,,32.0,35.0,100.0,6.0,5.0,32.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.45454545454545,1.45454545454545,0.0,,,,,,,,4,5.9976,,,,5.9976,,,,,,0,15.4320148220081
2016002000280009,2,1,60,2,28,9,1,1,411,2,1.0,2.0,3.0,3.0,2.0,3.5,2.4696,3.5,2.4696,3.5,2.4696,,63.0,35.0,100.0,6.0,7.0,63.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,3.0,,,,,,,,,,,,,411,1.0,,,4,2.86363636363636,2.86363636363636,0.0,,,,,,,,2,2.4696,,,,2.4696,,,,2.4696,2.4696,0,27.0665481261178
2016002000280010,2,1,60,2,28,10,2,1,411,1,,20.0,3.0,3.0,2.0,6.0,4.2336,6.0,4.2336,6.0,4.2336,,138.0,35.0,100.0,6.0,7.0,138.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,350.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,6.27272727272727,6.27272727272727,0.0,,,,,,,,20,,,4.2336,,4.2336,,,,4.2336,4.2336,1,15.875651031103402
2016002000280011,2,1,60,2,28,11,1,1,411,2,1.0,5.0,3.0,3.0,2.0,7.0,4.9392,7.0,4.9392,7.0,4.9392,,90.0,35.0,100.0,6.0,7.0,90.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,1,420.0,1.0,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,4.09090909090909,4.09090909090909,0.0,,,,,,,,5,4.9392,,,,4.9392,,,,4.9392,,0,0.8425570825364169
2016002000280013,2,1,60,2,28,13,1,1,411,1,,8.0,3.0,3.0,2.0,6.0,4.2336,6.0,4.2336,6.0,4.2336,,80.0,35.0,100.0,6.0,7.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,1.0,,,411,1.0,,,4,3.63636363636364,3.63636363636364,0.0,,,,,,,,8,4.2336,,,,4.2336,,,,,4.2336,1,0.469062776123209
2016003000450002,2,1,60,3,45,2,1,1,411,1,,10.0,4.0,4.0,2.0,24.99,17.6329,24.99,17.6329,24.99,17.6329,,280.0,35.0,100.0,6.0,2.0,280.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,7.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,12.727272727272696,12.727272727272696,0.0,,,,,,,,10,,17.6329,,,17.6329,,,,17.6329,17.6329,1,43.811305430708295
2016003000450003,2,1,60,3,45,3,2,2,411,1,,8.0,4.0,4.0,2.0,6.99,4.9321,6.99,4.9321,6.99,4.9321,,50.0,35.0,100.0,6.0,2.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,700.0,2.0,,,,,,,1,0.0,,,1.0,7.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,8,4.9321,,,,4.9321,,,,4.9321,4.9321,1,26.9335444726098
2016003000450004,2,1,60,3,45,4,1,1,411,2,1.0,5.0,3.0,3.0,2.0,9.99,7.0489,9.99,7.0489,9.99,7.0489,,84.0,35.0,100.0,6.0,7.0,84.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,3.81818181818182,3.81818181818182,0.0,,,,,,,,5,7.0489,,,,7.0489,,,,,7.0489,0,63.1464057109458
2016003000450007,2,1,60,3,45,7,1,1,411,1,,4.0,4.0,4.0,2.0,2.0,1.4112,2.0,1.4112,2.0,1.4112,,23.0,35.0,100.0,6.0,7.0,23.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,1.04545454545455,1.04545454545455,0.0,,,,,,,,4,1.4112,,,,1.4112,,,,1.4112,1.4112,1,98.93568697286041
2016003000450008,2,1,60,3,45,8,1,1,411,2,1.0,9.0,4.0,4.0,2.0,12.5,8.82,12.5,8.82,12.5,8.82,,117.0,35.0,100.0,6.0,7.0,117.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,4.5,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,5.31818181818182,5.31818181818182,0.0,,,,,,,,9,8.82,,,,8.82,,,,,8.82,0,35.6617022816149
2016003000450009,2,1,60,3,45,9,1,1,411,1,,25.0,4.0,4.0,2.0,3.0,2.1168,3.0,2.1168,3.0,2.1168,,10.0,35.0,100.0,6.0,6.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,0.454545454545455,0.454545454545455,0.0,,,,,,,,25,,,2.1168,,2.1168,,,,,2.1168,1,67.3193744250304
2016003000450009,2,1,60,3,45,9,2,2,411,2,1.0,10.0,4.0,4.0,2.0,5.0,3.528,5.0,3.528,5.0,3.528,,36.0,35.0,100.0,6.0,5.0,36.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,1.6363636363636398,1.6363636363636398,0.0,,,,,,,,10,,3.528,,,3.528,,,,,3.528,0,44.9593520909702
2016003000450010,2,1,60,3,45,10,2,2,411,1,,10.0,4.0,4.0,2.0,2.5,1.764,2.5,1.764,2.5,1.764,,17.0,35.0,100.0,6.0,5.0,17.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.7727272727272729,0.7727272727272729,0.0,,,,,,,,10,,1.764,,,1.764,,,,,,1,33.34767897267
2016003000450011,2,1,60,3,45,11,1,1,411,2,1.0,8.0,3.0,3.0,2.0,4.99,3.5209,4.99,3.5209,4.99,3.5209,,50.0,35.0,100.0,6.0,7.0,50.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,125.0,2.0,5.0,,,,,,,,,,,,,411,1.0,,,4,2.2727272727272703,2.2727272727272703,0.0,,,,,,,,8,3.5209,,,,3.5209,,,,,3.5209,0,51.7341806601908
2016003000450014,2,1,60,3,45,14,1,1,411,1,,15.0,4.0,4.0,2.0,3.99,2.8153,3.99,2.8153,3.99,2.8153,,36.0,35.0,100.0,6.0,5.0,36.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.6363636363636398,1.6363636363636398,0.0,,,,,,,,15,,2.8153,,,2.8153,,,,,,1,53.37947303792
2016003000450015,2,1,60,3,45,15,1,1,411,1,,7.0,3.0,3.0,2.0,4.99,3.5209,4.99,3.5209,4.99,3.5209,,45.0,35.0,100.0,6.0,5.0,45.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,2.0454545454545503,2.0454545454545503,0.0,,,,,,,,7,3.5209,,,,3.5209,,,,,,1,63.7859971439875
2016003000450016,2,1,60,3,45,16,1,1,411,1,,8.0,4.0,4.0,2.0,5.0,3.528,5.0,3.528,5.0,3.528,,42.0,35.0,100.0,6.0,5.0,42.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,1.90909090909091,1.90909090909091,0.0,,,,,,,,8,3.528,,,,3.528,,,,,,1,53.254527434149196
2016003000450017,2,1,60,3,45,17,1,1,411,1,,15.0,4.0,4.0,2.0,12.0,8.4672,12.0,8.4672,12.0,8.4672,,85.0,35.0,100.0,6.0,5.0,85.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,3.86363636363636,3.86363636363636,0.0,,,,,,,,15,,8.4672,,,8.4672,,,,,,1,29.499215922787695
2016003000450018,2,1,60,3,45,18,1,1,411,2,1.0,25.0,4.0,4.0,2.0,5.0,3.528,5.0,3.528,5.0,3.528,,15.0,35.0,100.0,6.0,6.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,25,,,3.528,,3.528,,,,,,0,17.756572605155
2016003000450018,2,1,60,3,45,18,2,3,411,1,,10.0,4.0,4.0,2.0,2.5,1.764,2.5,1.764,2.5,1.764,,10.0,35.0,100.0,6.0,5.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.454545454545455,0.454545454545455,0.0,,,,,,,,10,,1.764,,,1.764,,,,,,1,38.2706373989057
2025104000510003,2,2,51,4,51,3,2,2,411,1,,8.0,4.0,4.0,1.0,6.98,6.98,4.0,4.0,4.0,4.0,,32.0,35.0,100.0,6.0,1.0,32.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,5.0,3.0,4.0,,,,,,,,,,2.0,,,411,1.0,,,4,1.45454545454545,1.45454545454545,0.0,,,,,,,,8,6.98,,,6.98,,,,,,6.98,1,8.39182882526296
2025104000510005,2,2,51,4,51,5,1,1,411,1,,8.0,3.0,3.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,,80.0,35.0,100.0,6.0,2.0,80.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,4.0,3.0,1.0,3.0,,,,,1,0.0,,,1.0,5.0,5.0,5.0,,,,,,,,,,,,,411,1.0,,,4,3.63636363636364,3.63636363636364,0.0,,,,,,,,8,10.0,,,10.0,,,,,10.0,10.0,1,7.80093558996086
2045001044600002,2,4,50,1,4460,2,1,1,411,2,1.0,5.0,2.5,2.5,2.0,1.0,0.7056,1.0,0.7056,1.0,0.7056,,4.5,35.0,100.0,6.0,2.0,4.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.20454545454545495,0.20454545454545495,0.0,,,,,,,,5,0.7056,,,,0.7056,,,,,,0,26.2861695753328
2045001049540004,2,4,50,1,4954,4,1,1,411,2,1.0,20.0,4.0,4.0,2.0,12.0,12.0,12.0,12.0,12.0,12.0,,96.0,35.0,100.0,6.0,2.0,96.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,,,12.0,3.0,,,,,1,0.0,,,1.0,6.0,5.0,5.0,,,,,,,,,,,,,411,1.0,,,4,4.36363636363636,4.36363636363636,0.0,,,,,,,,20,,,12.0,,12.0,,,,12.0,12.0,0,2.8812463995731097
2045004000170001,2,4,50,4,17,1,1,1,411,2,1.0,3.0,3.0,3.0,2.0,6.1,6.1,6.1,6.1,6.1,6.1,,20.0,35.0,100.0,6.0,7.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,6.1,6.1,,100.0,,,,,1,1,,,5.0,2.0,,,1,125.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,3,6.1,,,,6.1,,,6.1,6.1,,0,7.45061191917554
2045004000170001,2,4,50,4,17,1,2,3,411,1,,6.0,3.0,3.0,2.0,6.19,6.19,6.19,6.19,6.19,6.19,,20.0,35.0,100.0,6.0,7.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,250.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,6,6.19,,,,6.19,,,,6.19,,1,2.23341429395535
2045004000170003,2,4,50,4,17,3,1,1,411,1,,8.0,3.0,3.0,2.0,0.99,0.6985,0.99,0.6985,0.99,0.6985,,6.0,35.0,100.0,6.0,2.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,0.6,5.0,2.0,,,,,,,,,,,,,411,1.0,,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,8,0.6985,,,,0.6985,,,,,0.6985,1,14.694846183341598
2045004000170004,2,4,50,4,17,4,1,1,411,2,1.0,7.0,4.0,4.0,2.0,1.25,1.25,1.25,1.25,1.25,1.25,,10.0,35.0,100.0,6.0,1.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.454545454545455,0.454545454545455,0.0,,,,,,,,7,1.25,,,,1.25,,,,,,0,11.1727746319649
2045004000170004,2,4,50,4,17,4,2,3,411,2,2.0,7.0,4.0,4.0,2.0,1.24,1.24,1.24,1.24,1.24,1.24,,5.0,35.0,100.0,6.0,1.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,7,1.24,,,,1.24,,,,,,0,1.86086945652648
2045004000170005,2,4,50,4,17,5,2,3,411,2,1.0,10.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,10.0,35.0,100.0,6.0,1.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.454545454545455,0.454545454545455,0.0,,,,,,,,10,,1.0,,,1.0,,,,,,0,11.320075211219802
2045004000170006,2,4,50,4,17,6,1,1,411,1,,3.0,3.5,3.5,2.0,7.05,7.05,7.05,7.05,7.05,7.05,,56.0,35.0,100.0,6.0,2.0,56.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,20.0,3.0,,,,,,,1,0.0,,,1.0,30.0,5.0,5.0,,,,,,,,,,,,,411,1.0,,,4,2.54545454545455,2.54545454545455,0.0,,,,,,,,3,7.05,,,,7.05,,,,7.05,7.05,1,3.3090067905103395
2045004000170006,2,4,50,4,17,6,4,4,411,2,1.0,4.0,3.5,3.5,2.0,1.5,1.5,1.5,1.5,1.5,1.5,,15.0,35.0,100.0,6.0,2.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,4,1.5,,,,1.5,,,,,,0,5.753438498206941
2045004000170009,2,4,50,4,17,9,1,1,411,2,1.0,12.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,15.0,35.0,100.0,6.0,2.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,75.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,2.0,,,,,,,,,,411,1.0,,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,12,,5.0,,,5.0,,,,5.0,5.0,0,7.666295587603768
2045004000170010,2,4,50,4,17,10,1,1,411,1,,8.0,4.0,3.0,2.0,4.2,4.2,4.2,4.2,4.2,4.2,,200.0,35.0,100.0,6.0,7.0,200.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,1.0,20.0,5.0,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,9.09090909090909,9.09090909090909,0.0,,,,,,,,8,4.2,,,,4.2,,,,,4.2,1,15.3087223950514
2045004000170010,2,4,50,4,17,10,2,2,411,1,,8.0,4.0,3.0,2.0,15.8,15.8,15.8,15.8,15.8,15.8,,750.0,35.0,100.0,6.0,7.0,750.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,1.0,30.0,5.0,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,34.0909090909091,34.0909090909091,0.0,,,,,,,,8,15.8,,,,15.8,,,,,15.8,1,6.67967168761505
2045004000170010,2,4,50,4,17,10,6,4,411,2,1.0,8.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,120.0,35.0,100.0,6.0,2.0,120.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,1.0,10.0,5.0,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,5.4545454545454515,5.4545454545454515,0.0,,,,,,,,8,3.0,,,,3.0,,,,,3.0,0,9.4381639443721
2045004000170011,2,4,50,4,17,11,1,1,411,1,,5.0,3.0,3.0,2.0,4.0,2.8224,4.0,2.8224,4.0,2.8224,,24.0,35.0,100.0,6.0,1.0,24.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,600.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,,411,1.0,,,4,1.09090909090909,1.09090909090909,0.0,,,,,,,,5,2.8224,,,,2.8224,,,,2.8224,2.8224,1,1.58075199872728
2045004000170012,2,4,50,4,17,12,1,1,411,1,,3.0,3.0,3.5,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,15.0,35.0,100.0,6.0,6.0,15.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,1,4.0,4.0,,100.0,,,,,1,0,,,,,,,1,6.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,1.0,5.0,2.0,,,,,,,,,,411,1.0,,,4,0.681818181818182,0.681818181818182,0.0,,,,,,,,3,4.0,,,4.0,,,,4.0,4.0,4.0,1,9.76207518123726
2045004000170013,2,4,50,4,17,13,1,1,411,1,,12.0,4.0,4.0,2.0,1.19,1.19,1.19,1.19,1.19,1.19,,20.0,35.0,100.0,6.0,1.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,1.0,,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,12,,1.19,,,1.19,,,,1.19,,1,19.379426143398604
